maker,model,year,engineType,engineCylinders,engineSize,bodyType
Chevrolet,Sonic,2015,gas,I4,1.4,Sedan
Chevrolet,Sonic,2015,gas,I4,1.4,Hatchback
Chevrolet,Sonic,2015,gas,I4,1.4,Sedan
Chevrolet,Sonic,2015,gas,I4,1.4,Sedan
Chevrolet,Sonic,2015,gas,I4,1.4,Hatchback
Chevrolet,Spark,2015,gas,I4,1.2,Hatchback
Chevrolet,Spark,2015,gas,I4,1.2,Hatchback
Chevrolet,Spark,2015,gas,I4,1.2,Hatchback
Chevrolet,Spark,2015,gas,I4,1.2,Hatchback
Chevrolet,Spark,2015,gas,I4,1.2,Hatchback
Chevrolet,Spark,2015,gas,I4,1.2,Hatchback
Chevrolet,Spark EV,2015,electric,,,Hatchback
Chevrolet,Spark EV,2015,electric,,,Hatchback
Chevrolet,SS,2015,gas,V8,6.2,Sedan
Chevrolet,Suburban,2015,flex-fuel (FFV),V8,5.3,SUV
Chevrolet,Suburban,2015,flex-fuel (FFV),V8,5.3,SUV
Chevrolet,Suburban,2015,flex-fuel (FFV),V8,5.3,SUV
Chevrolet,Suburban,2015,flex-fuel (FFV),V8,5.3,SUV
Chevrolet,Suburban,2015,flex-fuel (FFV),V8,5.3,SUV
Chevrolet,Suburban,2015,flex-fuel (FFV),V8,5.3,SUV
Chevrolet,Tahoe,2015,flex-fuel (FFV),V8,5.3,SUV
Chevrolet,Tahoe,2015,flex-fuel (FFV),V8,5.3,SUV
Chevrolet,Tahoe,2015,flex-fuel (FFV),V8,5.3,SUV
Chevrolet,Tahoe,2015,flex-fuel (FFV),V8,5.3,SUV
Chevrolet,Tahoe,2015,flex-fuel (FFV),V8,5.3,SUV
Chevrolet,Tahoe,2015,flex-fuel (FFV),V8,5.3,SUV
Chevrolet,Traverse,2015,gas,V6,3.6,SUV
Chevrolet,Traverse,2015,gas,V6,3.6,SUV
Chevrolet,Traverse,2015,gas,V6,3.6,SUV
Chevrolet,Traverse,2015,gas,V6,3.6,SUV
Chevrolet,Traverse,2015,gas,V6,3.6,SUV
Chevrolet,Traverse,2015,gas,V6,3.6,SUV
Chevrolet,Traverse,2015,gas,V6,3.6,SUV
Chevrolet,Traverse,2015,gas,V6,3.6,SUV
Chevrolet,Trax,2015,gas,I4,1.4,SUV
Chevrolet,Trax,2015,gas,I4,1.4,SUV
Chevrolet,Trax,2015,gas,I4,1.4,SUV
Chevrolet,Trax,2015,gas,I4,1.4,SUV
Chevrolet,Trax,2015,gas,I4,1.4,SUV
Chevrolet,Trax,2015,gas,I4,1.4,SUV
Chevrolet,Trax,2015,gas,I4,1.4,SUV
Chevrolet,Trax,2015,gas,I4,1.4,SUV
Chevrolet,Volt,2015,plug-in hybrid,I4,1.4,Hatchback
Chrysler,200,2015,flex-fuel (FFV),V6,3.6,Sedan
Chrysler,200,2015,flex-fuel (FFV),I4,2.4,Sedan
Chrysler,200,2015,flex-fuel (FFV),I4,2.4,Sedan
Chrysler,200,2015,flex-fuel (FFV),I4,2.4,Sedan
Chrysler,200,2015,flex-fuel (FFV),V6,3.6,Sedan
Chrysler,200,2015,flex-fuel (FFV),I4,2.4,Sedan
Chrysler,300,2015,gas,V6,3.6,Sedan
Chrysler,300,2015,gas,V6,3.6,Sedan
Chrysler,300,2015,gas,V6,3.6,Sedan
Chrysler,300,2015,gas,V6,3.6,Sedan
Chrysler,300,2015,gas,V6,3.6,Sedan
Chrysler,300,2015,gas,V6,3.6,Sedan
Chrysler,300,2015,gas,V6,3.6,Sedan
Chrysler,300,2015,gas,V6,3.6,Sedan
Chrysler,Town and Country,2015,flex-fuel (FFV),V6,3.6,Minivan
Chrysler,Town and Country,2015,flex-fuel (FFV),V6,3.6,Minivan
Chrysler,Town and Country,2015,flex-fuel (FFV),V6,3.6,Minivan
Chrysler,Town and Country,2015,flex-fuel (FFV),V6,3.6,Minivan
Chrysler,Town and Country,2015,flex-fuel (FFV),V6,3.6,Minivan
Chrysler,Town and Country,2015,flex-fuel (FFV),V6,3.6,Minivan
Dodge,Challenger,2015,gas,V8,5.7,Coupe
Dodge,Challenger,2015,gas,V8,5.7,Coupe
Dodge,Challenger,2015,gas,V8,5.7,Coupe
Dodge,Challenger,2015,gas,V8,6.4,Coupe
Dodge,Challenger,2015,gas,V8,6.4,Coupe
Dodge,Challenger,2015,gas,V8,5.7,Coupe
Dodge,Challenger,2015,gas,V8,6.4,Coupe
Dodge,Challenger,2015,gas,V8,6.2,Coupe
Dodge,Challenger,2015,gas,V6,3.6,Coupe
Dodge,Challenger,2015,gas,V6,3.6,Coupe
Dodge,Charger,2015,gas,V8,5.7,Sedan
Dodge,Charger,2015,gas,V8,5.7,Sedan
Dodge,Charger,2015,gas,V8,6.4,Sedan
Dodge,Charger,2015,gas,V6,3.6,Sedan
Dodge,Charger,2015,gas,V6,3.6,Sedan
Dodge,Charger,2015,gas,V8,6.4,Sedan
Dodge,Charger,2015,gas,V8,6.2,Sedan
Dodge,Charger,2015,gas,V6,3.6,Sedan
Dodge,Charger,2015,gas,V6,3.6,Sedan
Dodge,Dart,2015,gas,I4,1.4,Sedan
Dodge,Dart,2015,gas,I4,2.4,Sedan
Dodge,Dart,2015,gas,I4,2.4,Sedan
Dodge,Dart,2015,gas,I4,2,Sedan
Dodge,Dart,2015,gas,I4,2.4,Sedan
Dodge,Durango,2015,gas,V6,3.6,SUV
Dodge,Durango,2015,gas,V6,3.6,SUV
Dodge,Durango,2015,gas,V6,3.6,SUV
Dodge,Durango,2015,gas,V6,3.6,SUV
Dodge,Durango,2015,gas,V8,5.7,SUV
Dodge,Durango,2015,gas,V8,5.7,SUV
Dodge,Durango,2015,gas,V6,3.6,SUV
Dodge,Durango,2015,gas,V6,3.6,SUV
Dodge,Grand Caravan,2015,flex-fuel (FFV),V6,3.6,Minivan
Dodge,Grand Caravan,2015,flex-fuel (FFV),V6,3.6,Minivan
Dodge,Grand Caravan,2015,flex-fuel (FFV),V6,3.6,Minivan
Dodge,Grand Caravan,2015,flex-fuel (FFV),V6,3.6,Minivan
Dodge,Grand Caravan,2015,flex-fuel (FFV),V6,3.6,Minivan
Dodge,Grand Caravan,2015,flex-fuel (FFV),V6,3.6,Minivan
Dodge,Journey,2015,gas,I4,2.4,SUV
Dodge,Journey,2015,gas,V6,3.6,SUV
Dodge,Journey,2015,gas,I4,2.4,SUV
Dodge,Journey,2015,gas,V6,3.6,SUV
Dodge,Journey,2015,gas,V6,3.6,SUV
Dodge,Journey,2015,gas,V6,3.6,SUV
Dodge,Journey,2015,gas,V6,3.6,SUV
Dodge,Journey,2015,gas,V6,3.6,SUV
Dodge,Journey,2015,gas,I4,2.4,SUV
Dodge,Journey,2015,gas,V6,3.6,SUV
Dodge,Journey,2015,gas,I4,2.4,SUV
Dodge,Viper,2015,gas,V10,8.4,Coupe
Dodge,Viper,2015,gas,V10,8.4,Coupe
Dodge,Viper,2015,gas,V10,8.4,Coupe
Dodge,Viper,2015,gas,V10,8.4,Coupe
Ferrari,458 Italia,2015,gas,V8,4.5,Coupe
Ferrari,458 Italia,2015,gas,V8,4.5,Coupe
Ferrari,458 Italia,2015,gas,V8,4.5,Convertible
Ferrari,California T,2015,gas,V8,3.9,Convertible
Ferrari,F12 Berlinetta,2015,gas,V12,6.3,Coupe
Ferrari,FF,2015,gas,V12,6.3,Coupe
FIAT,500,2015,gas,I4,1.4,Hatchback
FIAT,500,2015,gas,I4,1.4,Hatchback
FIAT,500,2015,gas,I4,1.4,Convertible
FIAT,500,2015,gas,I4,1.4,Convertible
FIAT,500,2015,gas,I4,1.4,Convertible
FIAT,500,2015,gas,I4,1.4,Convertible
FIAT,500,2015,gas,I4,1.4,Hatchback
FIAT,500,2015,gas,I4,1.4,Hatchback
FIAT,500,2015,gas,I4,1.4,Hatchback
FIAT,500,2015,gas,I4,1.4,Hatchback
FIAT,500,2015,gas,I4,1.4,Hatchback
FIAT,500e,2015,electric,,,Hatchback
FIAT,500L,2015,gas,I4,1.4,Wagon
FIAT,500L,2015,gas,I4,1.4,Wagon
FIAT,500L,2015,gas,I4,1.4,Wagon
FIAT,500L,2015,gas,I4,1.4,Wagon
FIAT,500L,2015,gas,I4,1.4,Wagon
Ford,C-Max Energi,2015,plug-in hybrid,I4,2,Wagon
Ford,C-Max Hybrid,2015,hybrid,I4,2,Wagon
Ford,C-Max Hybrid,2015,hybrid,I4,2,Wagon
Ford,Edge,2015,gas,I4,2,SUV
Ford,Edge,2015,gas,I4,2,SUV
Ford,Edge,2015,gas,I4,2,SUV
Ford,Edge,2015,gas,I4,2,SUV
Ford,Edge,2015,gas,V6,2.7,SUV
Ford,Edge,2015,gas,V6,2.7,SUV
Ford,Edge,2015,gas,I4,2,SUV
Ford,Edge,2015,gas,I4,2,SUV
Ford,Escape,2015,gas,I4,2.5,SUV
Ford,Escape,2015,gas,I4,1.6,SUV
Ford,Escape,2015,gas,I4,1.6,SUV
Ford,Escape,2015,gas,I4,1.6,SUV
Ford,Escape,2015,gas,I4,1.6,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Expedition,2015,gas,V6,3.5,SUV
Ford,Explorer,2015,flex-fuel (FFV),V6,3.5,SUV
Ford,Explorer,2015,flex-fuel (FFV),V6,3.5,SUV
Ford,Explorer,2015,flex-fuel (FFV),V6,3.5,SUV
Ford,Explorer,2015,flex-fuel (FFV),V6,3.5,SUV
Ford,Explorer,2015,gas,V6,3.5,SUV
Ford,Explorer,2015,flex-fuel (FFV),V6,3.5,SUV
Ford,Explorer,2015,flex-fuel (FFV),V6,3.5,SUV
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCrew)
Ford,F-150,2015,gas,V6,2.7,Truck (SuperCab)
Ford,F-150,2015,gas,V6,2.7,Truck (SuperCab)
Ford,F-150,2015,gas,V6,2.7,Truck (SuperCab)
Ford,F-150,2015,gas,V6,2.7,Truck (SuperCrew)
Ford,F-150,2015,gas,V6,2.7,Truck (SuperCrew)
Ford,F-150,2015,gas,V6,2.7,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCab)
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (Regular Cab)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (SuperCrew)
Ford,F-150,2015,gas,V6,2.7,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCab)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (SuperCab)
Ford,F-150,2015,gas,V6,2.7,Truck (SuperCab)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (SuperCab)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (Regular Cab)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (Regular Cab)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (Regular Cab)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (SuperCab)
Ford,F-150,2015,gas,V6,2.7,Truck (SuperCab)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (SuperCab)
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCab)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (Regular Cab)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (Regular Cab)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (Regular Cab)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (Regular Cab)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (SuperCrew)
Ford,F-150,2015,gas,V6,2.7,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V8,5,Truck (SuperCrew)
Ford,F-150,2015,flex-fuel (FFV),V6,3.5,Truck (SuperCrew)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Regular Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Regular Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Regular Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Regular Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-250 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Regular Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Regular Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Regular Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Regular Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Regular Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Regular Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Regular Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Regular Cab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (SuperCab)
Ford,F-350 Super Duty,2015,flex-fuel (FFV),V8,6.2,Truck (Crew Cab)
Ford,F-450 Super Duty,2015,diesel,V8,6.7,Truck (Crew Cab)
Ford,F-450 Super Duty,2015,diesel,V8,6.7,Truck (Crew Cab)
Ford,F-450 Super Duty,2015,diesel,V8,6.7,Truck (Crew Cab)
Ford,F-450 Super Duty,2015,diesel,V8,6.7,Truck (Crew Cab)
Ford,F-450 Super Duty,2015,diesel,V8,6.7,Truck (Crew Cab)
Ford,Fiesta,2015,gas,I4,1.6,Sedan
Ford,Fiesta,2015,gas,I4,1.6,Hatchback
Ford,Fiesta,2015,gas,I4,1.6,Sedan
Ford,Fiesta,2015,gas,I4,1.6,Hatchback
Ford,Fiesta,2015,gas,I4,1.6,Hatchback
Ford,Fiesta,2015,gas,I4,1.6,Sedan
Ford,Fiesta,2015,gas,I4,1.6,Hatchback
Ford,Flex,2015,gas,V6,3.5,Wagon
Ford,Flex,2015,gas,V6,3.5,Wagon
Ford,Flex,2015,gas,V6,3.5,Wagon
Ford,Flex,2015,gas,V6,3.5,Wagon
Ford,Flex,2015,gas,V6,3.5,Wagon
Ford,Flex,2015,gas,V6,3.5,Wagon
Ford,Focus,2015,electric,,,Hatchback
Ford,Focus,2015,flex-fuel (FFV),I4,2,Sedan
Ford,Focus,2015,flex-fuel (FFV),I4,2,Hatchback
Ford,Focus,2015,flex-fuel (FFV),I4,2,Sedan
Ford,Focus,2015,gas,I4,2,Hatchback
Ford,Focus,2015,flex-fuel (FFV),I4,2,Sedan
Ford,Focus,2015,flex-fuel (FFV),I4,2,Hatchback
Ford,Fusion,2015,gas,I4,2.5,Sedan
Ford,Fusion,2015,gas,I4,2,Sedan
Ford,Fusion,2015,gas,I4,2.5,Sedan
Ford,Fusion,2015,gas,I4,2,Sedan
Ford,Fusion,2015,gas,I4,2,Sedan
Ford,Fusion Energi,2015,plug-in hybrid,I4,2,Sedan
Ford,Fusion Energi,2015,plug-in hybrid,I4,2,Sedan
Ford,Fusion Hybrid,2015,hybrid,I4,2,Sedan
Ford,Fusion Hybrid,2015,hybrid,I4,2,Sedan
Ford,Fusion Hybrid,2015,hybrid,I4,2,Sedan
Ford,Mustang,2015,gas,I4,2.3,Coupe
Ford,Mustang,2015,gas,I4,2.3,Coupe
Ford,Mustang,2015,gas,I4,2.3,Convertible
Ford,Mustang,2015,gas,V8,5,Coupe
Ford,Mustang,2015,gas,V8,5,Coupe
Ford,Mustang,2015,gas,V8,5,Coupe
Ford,Mustang,2015,gas,V8,5,Convertible
Ford,Mustang,2015,gas,V6,3.7,Coupe
Ford,Mustang,2015,gas,V6,3.7,Convertible
Ford,Shelby GT350,2015,gas,V8,5.2,Coupe
Ford,Shelby GT350,2015,gas,V8,5.2,Coupe
Ford,Taurus,2015,flex-fuel (FFV),V6,3.5,Sedan
Ford,Taurus,2015,flex-fuel (FFV),V6,3.5,Sedan
Ford,Taurus,2015,flex-fuel (FFV),V6,3.5,Sedan
Ford,Taurus,2015,flex-fuel (FFV),V6,3.5,Sedan
Ford,Taurus,2015,flex-fuel (FFV),V6,3.5,Sedan
Ford,Taurus,2015,gas,V6,3.5,Sedan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Connect,2015,gas,I4,2.5,Minivan
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,gas,V6,3.5,Ext Van
Ford,Transit Van,2015,gas,V6,3.5,Ext Van
Ford,Transit Van,2015,gas,V6,3.5,Ext Van
Ford,Transit Van,2015,gas,V6,3.5,Ext Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
Ford,Transit Van,2015,flex-fuel (FFV),V6,3.7,Cargo Van
